,Record ID,SchoolName,City,State,Borough,Zip Code,LastInspection,Permittee,InspectionDate,PTET,Site Type,Level,Code,ViolationDescription,LATITUDE,LONGITUDE,COUNCILDISTRICT,BIN,Public Status,Address,2021-2022 Segment Enrollment
4512,50121357,Zeta Charter School,Bronx,NY,Bronx,10452,12/5/2022,ZETA CHARTER SCHOOLS INC,12/5/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,20-04,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",40.83870817,-73.91879324,16.0,,Private,1325 JEROME AVE,23954
4513,40541292,"CYNTHIA JENKINS SCHOOL, P811Q AT Q037",Jamaica,NY,Queens,11434,2/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/4/2022,2530,FSE (Public School Cafeteria),,,,40.67587199,-73.75850517,27.0,4279864.0,Public,17937 137 AVENUE,263898
4514,40542143,"PS 235 JANICE MARIE KNIGHT SCHOOL ANNEX, OLYMPUS ACADEMY",Brooklyn,NY,Brooklyn,11236,7/20/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,8/17/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.6452354,-73.89824109,46.0,3229773.0,Public,10001 FLATLANDS AVENUE,260855
4515,41378126,"THE MICHAEL J. PETRIDES SCHOOL, P037R @ PETRIDES, BRIDGE PREPARATORY CHARTER SCHOOL",,NY,Staten Island,10301,3/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/6/2022,2530,FSE (Public School Cafeteria),,,,40.60850441,-74.10206645,50.0,5113169.0,Public,715 OCEAN TERRACE,61797
4516,50018872,P2G AT GOOD SHEPHERD & ACE,Brooklyn,NY,Brooklyn,11207,11/17/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/17/2022,2530,FSE (Public School Cafeteria),C,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,40.66806462,-73.89317033,42.0,3338955.0,Public,692 BLAKE AVENUE,260855
4517,50127834,GLOBAL COMMUNITY MIDDLE CHARTER SCHOOL,New York,NY,Manhattan,10039,10/12/2022,RED RABBIT LLC,10/12/2022,2529,FSE (Private School Cafeteria - For Profit),AV,20-04,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",40.82330349,-73.93904225,9.0,1060503.0,Private,218 WEST  147 STREET,49856
4518,40833673,PACKER COLLEGIATE INSTITUTE,Brooklyn,NY,Brooklyn,11201,3/15/2023,THE PACKER COLLEGIATE INSTITUTE,1/31/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.69271832,-73.99228663,33.0,3391484.0,Private,170 JORALEMON STREET,116725
4519,50045068,THE STEAM BRIDGE SCHOOL,Bronx,NY,Bronx,10462,12/20/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,4/12/2022,2530,FSE (Public School Cafeteria),,,,40.84351633,-73.86549491,13.0,2097571.0,Public,1684 WHITE PLAINS ROAD,168582
4520,40541289,P.S. 174 WILLIAM SIDNEY MOUNT,Rego Park,NY,Queens,11374,12/8/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/17/2020,2530,FSE (Public School Cafeteria),,,,40.72091688,-73.86134923,29.0,4073904.0,Public,6510 DIETERLE CRESCENT,263898
4521,40541321,"J.H.S. 189 DANIEL CARTER BEARD, FLUSHING INTERNATIONAL HIGH SCHOOL",Flushing,NY,Queens,11355,2/13/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/3/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.75983601,-73.82054669,20.0,4114763.0,Public,14480 BARCLAY AVENUE,263898
4522,40541006,P.S. 002 ALFRED ZIMBERG,East Elmhurst,NY,Queens,11370,2/1/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/25/2022,2530,FSE (Public School Cafeteria),CP,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area.  Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",40.7703277,-73.89447504,22.0,4021375.0,Public,7510 21 AVENUE,263898
4523,50114758,CONGREGATION MACHNA SHALVA,Brooklyn,NY,Brooklyn,11230,11/7/2022,CONGREGATION MACHNA SHALVA,2/2/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),A,18G,"Manufacture of frozen dessert not authorized on Food Service Establishment permit. Milk or milk product undated, improperly dated or expired.",40.61788745,-73.96385748,44.0,3180577.0,Private,1623 CONEY ISLAND AVENUE,116725
4524,40944849,P.S. Q233,Saint Albans,NY,Queens,11412,10/24/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,2/7/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.70718891,-73.75412796,27.0,4438829.0,Public,10936 204 STREET,263898
4525,40798586,ST. JOHN CHRYSOSTOM SCHOOL,Bronx,NY,Bronx,10459,11/30/2022,ARCHDIOCESE OF NEW YORK,6/16/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,18A,"Current valid permit, registration or other authorization to operate establishment not available.",40.82732183,-73.89088654,17.0,2086634.0,Private,1144 HOE AVENUE,23954
4526,50063489,YESHIVAT LEV TORAH,Brooklyn,NY,Brooklyn,11234,11/16/2022,YESHIVAT LEV TORAH,5/19/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10I,"Single service item reused, improperly stored, dispensed; not used when required.",40.61871302,-73.94229155,45.0,3210464.0,Private,3300 KINGS HIGHWAY,116725
4527,40798581,STE. MARGARET MARY SCHOOL,Bronx,NY,Bronx,10453,12/7/2022,ARCHDIOCESE OF NEW YORK,12/7/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.8495743,-73.90752044,14.0,2086654.0,Private,121 EAST  177 STREET,23954
4528,40541529,"P.S. 142 AMALIA CASTRO, MANHATTAN CHARTER SCHOOL",New York,NY,Manhattan,10002,2/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/7/2023,2530,FSE (Public School Cafeteria),C,04M,Live roaches in facility's food or non-food area.,40.71837564,-73.98445186,1.0,1004080.0,Public,100 ATTORNEY STREET,152463
4529,40543600,P.S. 274 KOSCIUSKO,Brooklyn,NY,Brooklyn,11221,12/21/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/21/2022,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.6949137,-73.92793043,34.0,3073752.0,Public,800 BUSHWICK AVENUE,260855
4530,40541719,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,New York,NY,Manhattan,10023,3/15/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/27/2021,2530,FSE (Public School Cafeteria),,,,40.77362231,-73.98527293,6.0,1030341.0,Public,100 AMSTERDAM AVENUE,152463
4531,40735699,YESHIVA IMREI YOSEF SPINKA,Brooklyn,NY,Brooklyn,11219,1/13/2023,IMREI YOSEF SPI YESHIVA,3/31/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",40.62723069,-73.99303995,44.0,3131335.0,Private,5801 15 AVENUE,116725
4532,41442477,"BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS, P186X @ BRONX STUDIO SCH FOR WRITERS",Bronx,NY,Bronx,10459,2/3/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/3/2023,2530,FSE (Public School Cafeteria),,,,40.82057187,-73.89312689,17.0,2116211.0,Public,928 SIMPSON STREET,168582
4533,50047517,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL,Jamaica,NY,Queens,11433,10/24/2022,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL,10/24/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.69221801,-73.78806942,27.0,4000000.0,Private,11051 GUY R BREWER BLVD,39686
4534,40732212,UNITED LUBAVITCHER SCHOOL,Brooklyn,NY,Brooklyn,11230,2/17/2023,UNITED LUBAVICHTER YESHIVOTH,2/14/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.62800954,-73.97118317,45.0,3170485.0,Private,841 OCEAN PARKWAY,116725
4535,40542769,"SECONDARY SCHOOL FOR LAW, CYBERARTS STUDIO ACADEMY, PARK SLOPE COLLEGIATE, MILLENNIUM BROOKLYN HS, A",Brooklyn,NY,Brooklyn,11215,2/9/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/9/2021,2530,FSE (Public School Cafeteria),AV,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",40.66962217,-73.97928676,39.0,3025510.0,Public,237 7 AVENUE,260855
4536,40542174,THE FRESH CREEK SCHOOL,Brooklyn,NY,Brooklyn,11207,2/27/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/27/2023,2530,FSE (Public School Cafeteria),,,,40.65402388,-73.89485432,42.0,3229155.0,Public,875 WILLIAMS AVENUE,260855
4537,50072567,ACADEMY OF ST. DOROTHY,,NY,Staten Island,10305,12/13/2022,MDS LUNCHBOX OF SI INC,12/13/2022,2529,FSE (Private School Cafeteria - For Profit),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.59712181,-74.08523646,50.0,5107505.0,Private,1305 HYLAN BOULEVARD,11337
4538,40541900,P226M @ MANHATTAN SCHOOL,New York,NY,Manhattan,10011,3/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/6/2023,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.73489459,-73.99514315,3.0,1083138.0,Public,12 WEST   12 STREET,152463
4539,40676903,SHIELD INSTITUTE,Flushing,NY,Queens,11354,11/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/7/2022,2531,FSE (Private School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.7622611,-73.8197243,20.0,4113673.0,Private,14461 ROOSEVELT AVENUE,39686
4540,50078016,MESIVTA BEIT ARON TZVI VERETZKY HIGH SCHOOL,Brooklyn,NY,Brooklyn,11230,12/29/2022,CONGREGATION OHR SHRAGA D'VERETZKY,2/16/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.61999874,-73.95748778,44.0,3180716.0,Private,1249 EAST   18 STREET,116725
4541,50055090,BEIS MEIR,Brooklyn,NY,Brooklyn,11218,3/15/2023,CONG. BEIS MEIR INC,2/16/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,09A,"Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE",40.64073974,-73.98496006,39.0,3328346.0,Private,1327 38 STREET,116725
4542,41707461,LINDEN SDA SCHOOL,Laurelton,NY,Queens,11413,1/5/2023,LINDEN SDA SCHOOL,2/7/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),NV,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturer’s documentation not maintained on site.",40.67330766,-73.74426383,31.0,4283002.0,Private,13701 228 STREET,39686
4543,41242599,YESHIVA BNOS AHAVAS ISRAEL,Brooklyn,NY,Brooklyn,11211,1/4/2023,BNOS AHAVAS ISR YESHIVA,1/4/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",40.70756145,-73.96186817,33.0,3000000.0,Private,2 LEE AVENUE,116725
4544,40543700,"P.S. X012 LEWIS AND CLARK SCHOOL, BLUEPRINT MIDDLE SCHOOL, P.S. 119",Bronx,NY,Bronx,10472,1/11/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/11/2023,2530,FSE (Public School Cafeteria),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.82922485,-73.85673228,18.0,2025717.0,Public,1111 PUGSLEY AVENUE,168582
4545,40735290,BNOS YAKOV SCHOOL FOR GIRLS,Brooklyn,NY,Brooklyn,11211,2/16/2023,BNOS YAKOV SCHOOL,2/16/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.70477743,-73.95232639,33.0,3061065.0,Private,68 HARRISON AVENUE,116725
4546,50059853,"P277Q @ Q311, CORONA ARTS AND SCIENCES ACADEMY",Corona,NY,Queens,11368,3/16/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/16/2023,2530,FSE (Public School Cafeteria),,,,40.74570139,-73.86532865,21.0,4547623.0,Public,9811 44TH AVE,263898
4547,41607544,ST. PHILIP NERI SCHOOL,Bronx,NY,Bronx,10468,2/22/2023,ARCHDIOCESE OF NEW YORK,5/10/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.87366015,-73.88696649,11.0,2017313.0,Private,3031 GRAND CONCOURSE,23954
4548,40728832,"P.S. K004, P.S. 007 ABRAHAM LINCOLN",Brooklyn,NY,Brooklyn,11208,3/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/11/2022,2530,FSE (Public School Cafeteria),C,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",40.68968948,-73.87310836,37.0,3090998.0,Public,858 JAMAICA AVENUE,260855
4549,41101832,BNOS BAIS YAAKOV OF FAR ROCKAWAY,Far Rockaway,NY,Queens,11691,1/17/2023,BNOS BAIS YAAKOV OF FAR ROCKAWAY,5/12/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,18A,"Current valid permit, registration or other authorization to operate establishment not available.",40.60138814,-73.7453002,31.0,4000000.0,Private,613 BEACH    9 STREET,39686
4550,40541496,P.S. 092 HARRY T. STEWART SR.,Corona,NY,Queens,11368,11/10/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/10/2022,2530,FSE (Public School Cafeteria),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.75541114,-73.86901587,21.0,4042496.0,Public,9901 34 AVENUE,263898
4551,40542162,P.S. 159 ISAAC PITKIN,Brooklyn,NY,Brooklyn,11208,12/9/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/8/2022,2530,FSE (Public School Cafeteria),C,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,40.67575839,-73.86946854,42.0,3094735.0,Public,2781 PITKIN AVENUE,260855
4552,40739074,CATHEDRAL SCHOOL,New York,NY,Manhattan,10025,12/5/2022,CATHEDRAL SCHOOL OF ST. JOHN THE DIVINE,4/7/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.80394409,-73.96313478,7.0,1082706.0,Private,1047 AMSTERDAM AVENUE,49856
4553,40543569,P.S. 086 KINGSBRIDGE HEIGHTS,Bronx,NY,Bronx,10468,3/13/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/13/2023,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.86982851,-73.89873854,11.0,2100971.0,Public,2756 RESERVOIR AVENUE,168582
4554,40564180,P.S. 072 DR. WILLIAM DORNEY,Bronx,NY,Bronx,10465,3/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/7/2023,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.82259673,-73.81824503,13.0,2077162.0,Public,2951 DEWEY AVENUE,168582
4555,41448354,"FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL, P.S. Q993",Astoria,NY,Queens,11106,2/28/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/20/2022,2530,FSE (Public School Cafeteria),,,,40.75652643,-73.92512027,26.0,4009594.0,Public,3512 35 AVENUE,263898
4556,50053131,OUR LADY OF PERPETUAL HELP CATHOLIC ACADEMY OF BROOKLYN,Brooklyn,NY,Brooklyn,11220,11/30/2022,OUR LADY OF PERPETUAL HELP CATHOLIC ACADEMY OF BROOKLYN,3/2/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63863743,-74.0134649,38.0,3337343.0,Private,5902 6 AVENUE,116725
4557,50068747,WELLSPRING ELEMENTARY SCHOOL,Hollis,NY,Queens,11423,12/12/2022,NYC MUSLIM CENTER,12/12/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.71334689,-73.76935278,23.0,4438804.0,Private,9020 191ST ST,39686
4558,50087161,COLLEGE POINT COLLABORATIVE,College Point,NY,Queens,11356,10/6/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/8/2020,2530,FSE (Public School Cafeteria),,,,40.78531936,-73.8437477,19.0,4098406.0,Public,12406 14TH AVE,263898
4559,50095553,CENTRAL UTA,Brooklyn,NY,Brooklyn,11206,1/12/2023,BAIS RUCHEL D'SATMAR INC,6/3/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.69502937,-73.94912749,36.0,3048637.0,Private,585 MARCY AVENUE,116725
4560,40867799,SOTERIOS ELLENAS SCHOOL,Brooklyn,NY,Brooklyn,11215,1/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/24/2021,2531,FSE (Private School Cafeteria),,,,40.66339039,-73.99229724,38.0,3397029.0,Private,224 18 STREET,116725
4561,50034252,MOSDOS SATMAR,Brooklyn,NY,Brooklyn,11219,3/20/2023,MOSDOS SATMAR BP INC,3/20/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63498942,-73.98496136,44.0,3128285.0,Private,4421 15 AVENUE,116725
4562,40735287,SINAI ACADEMY YESHIVA H.S,Brooklyn,NY,Brooklyn,11214,2/14/2023,SINAI ACADEMIC CENTER,2/14/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.60813799,-73.9934237,47.0,3162328.0,Private,2025 79 STREET,116725
